	pc_asian	pc_black	pc_white	pc_bachelors	median_income
0	0.08417391304347827	0.34121739130434786	0.4128695652173914	0.2393043478260869	0.26151495394018426
1	0.030534351145038174	0.6785411365564038	0.0657336726039016	0.10050890585241729	0.17480730077079693
2	0.5725011731581418	0.058188643829188175	0.08962928202721729	0.014077897700610045	0.117751528993884
3	0.04092026694766421	0.3489638215665613	0.32507903055848264	0.09237794169301017	0.06066775732897069
4	0.007906146391226727	0.3476154042336139	0.006375924509053813	0.020402958428972197	0.08377166491334034
5	0.021388367729831145	0.05328330206378986	0.22138836772983114	0.17448405253283303	0.16923532305870778
6	0.03120936280884265	0.2802340702210663	0.004551365409622887	0.05396618985695709	0.15984736061055757
7	0.0	0.2677857713828937	0.007194244604316547	0.03543831601385559	0.08906764372942509
8	0.001850994909763998	0.21918864723122009	0.006786981335801327	0.02699367576739164	0.07406370374518502
9	0.008502289077828648	0.22269457161543488	0.005232177894048398	0.044800523217789406	0.0955316178735285
10	0.0039883009837809085	0.3584153150757777	0.007976601967561817	0.011433129486838606	0.12659149363402544
11	0.0	0.330152399943028	0.010112519584104829	0.02791625124626122	0.07417570329718681
12	0.12696148359486448	0.10556348074179744	0.5991440798858771	0.289586305278174	0.41399834400662394
13	0.029197080291970805	0.10462287104622872	0.4257907542579076	0.1070559610705596	0.22333110667557327
14	0.0032520325203252032	0.03468834688346884	0.0027100271002710027	0.029810298102981025	0.06548373806504773
15	0.0	0.20681390172915598	0.004451292586885807	0.05427152884780003	0.08730765076939692
16	0.04025844930417495	0.1824055666003976	0.01540755467196819	0.03479125248508946	0.09774760900956397
17	0.014646571853109743	0.22925068987476124	0.00615580556145192	0.06835066864784546	0.0889316442734229
18	0.026074943878432046	0.14608875841823518	0.003453634950785702	0.016404766016232083	0.1173515305938776
19	0.006033182503770739	0.04223227752639517	0.4891905480140775	0.09552538964303668	0.27125091499634
20	0.17576443941109854	0.04507361268403171	0.4761041902604757	0.18618346545866368	0.244311022755909
21	0.0	0.5260347129506008	0.029372496662216287	0.03938584779706276	0.12411550353798585
22	0.0	1.0	0.0	0.0	0.0
23	0.0020183897734918146	0.21260372280780443	0.021753756447634	0.026463332585781565	0.08517965928136287
24	0.0	0.5084860828241683	0.0006788866259334692	0.04310930074677529	0.10685157259370963
25	0.0	0.8254966054815187	0.01910988182046769	0.07643952728187076	0.11482354070583715
26	0.010670731707317072	0.868140243902439	0.04268292682926829	0.1173780487804878	0.1621033515865936
27	0.006032171581769436	0.046916890080428965	0.8085344057193923	0.10031277926720286	0.20478718085127656
28	0.011673151750972761	0.5400778210116732	0.028015564202334628	0.06770428015564202	0.16271534913860344
29	0.007732497387669801	0.6752351097178684	0.036363636363636355	0.058934169278996876	0.11999952000192
30	0.014459490475097543	0.8611429882946982	0.006196924489327519	0.10075740188202893	0.17846728613085547
31	0.012251148545176109	0.686064318529862	0.0451761102603369	0.07172026544155181	0.12170351318594726
32	0.11111111111111112	0.022222222222222223	0.7309309309309309	0.4318318318318318	0.38285446858212563
33	0.011663286004056797	0.18483772819472613	0.0633874239350913	0.05933062880324545	0.13818744725021104
34	0.07902261502469456	0.2477255003899142	0.08292175721341306	0.08370158565115673	0.10336758652965389
35	0.53568	0.0336	0.34656	0.10944	0.18204327182691268
36	0.0	0.0	0.9948126801152736	0.1510086455331412	0.12425150299398803
37	0.08970197698436115	0.1767483033343169	0.024786072587784005	0.048686928297432874	0.11020755916976333
38	0.4689768976897689	0.0	0.3580858085808581	0.1333333333333333	0.18194327222691106
39	0.06265790803436079	0.004547751389590703	0.843355229914098	0.09600808489135927	0.1999992000032
40	0.0381679389312977	0.16488549618320614	0.20572519083969462	0.1515267175572519	0.20533117867528528
41	0.11794186435015037	0.01637153357834948	0.7577681256264617	0.13732041430003342	0.24099903600385594
42	0.050092764378478656	0.050092764378478656	0.1566687280972995	0.09936095650381364	0.18259126963492145
43	0.013854527461652649	0.2226620484908461	0.12980372752762656	0.06382978723404255	0.1732633069467722
44	0.019763611703158303	0.1863979848866499	0.050959116450300324	0.07750435962022861	0.16795932816268735
45	0.02813653136531365	0.16651291512915128	0.26337638376383765	0.16789667896678964	0.2043991824032704
46	0.06360792492179354	0.0010427528675703858	0.8216892596454641	0.11470281543274242	0.18181927272290915
47	0.12082901554404145	0.05658031088082902	0.18383419689119168	0.12248704663212437	0.16879132483470066
48	0.07851239669421486	0.012396694214876032	0.7851239669421487	0.1590909090909091	0.21789512841948636
49	0.002955665024630541	0.0	0.851231527093596	0.12463054187192117	0.22235111059555762
50	0.02324500232450023	0.004649000464900046	0.9711761971176194	0.04184100418410041	0.11309554761780953
51	0.10509367681498828	0.016100702576112413	0.6879391100702577	0.08021077283372365	0.16416734333062669
52	0.06547392462885421	0.017510468214693566	0.8328892272554242	0.20555767034640277	0.2855948576205696
53	0.045115452930728245	0.4575488454706928	0.12948490230905857	0.10941385435168739	0.1770832916668333
54	0.021430415698424996	0.0	0.9315775884327394	0.2770462174025303	0.242999028003888
55	0.00589873832541373	0.6110109782074389	0.0581681140422743	0.135998689169261	0.1495994016023936
56	0.42382588774341357	0.014604810996563572	0.24140893470790376	0.09421534936998854	0.1353314586741653
57	0.05186837702175125	0.003904071388733965	0.7763524818739542	0.290574456218628	0.31147075411698355
58	0.09128345916266302	0.009608785175017159	0.7604667124227865	0.38023335621139326	0.3027747889008444
59	0.5356862745098039	0.006078431372549021	0.32941176470588235	0.1003921568627451	0.1983992064031744
60	0.03219149814279818	0.0	0.6999587288485349	0.24969046636401154	0.270438918244327
61	0.020263901979264844	0.6696512723845428	0.1668237511781338	0.09377945334590009	0.1663393346426614
62	0.04950777571693536	0.4873733770866029	0.08874304465686973	0.1401055785418747	0.18284726861092557
63	0.33583106267029966	0.23069936421435056	0.2590826521344233	0.174613987284287	0.20617517529929882
64	0.025049814972957583	0.04269854824935952	0.6783376031881584	0.0506689439225733	0.06875572497710009
65	0.2846263683960019	0.05568776772965255	0.5069014754878629	0.1375535459305093	0.3257506969972121
66	0.22503045066991478	0.03501827040194884	0.68605359317905	0.1623020706455542	0.1633313466746133
67	0.03573619631901841	0.0196319018404908	0.178680981595092	0.14125766871165646	0.11131555473778106
68	0.22821240372922574	0.08350222942845562	0.6274827725982975	0.2014592622618565	0.2307670769316923
69	0.2424390243902439	0.08560975609756097	0.594390243902439	0.10365853658536583	0.09532761868952525
70	0.0032656023222060963	0.027939042089985492	0.8095065312046446	0.06313497822931785	0.09249963000148001
71	0.3219247712639783	0.032192477126397834	0.5391392748220942	0.1741782446628262	0.225751096995612
72	0.1322170900692841	0.014434180138568129	0.8045612009237874	0.20236720554272516	0.1892672429310283
73	0.14317375886524822	0.0	0.7535460992907801	0.11391843971631205	0.21402314390742438
74	0.14448441247002397	0.0	0.8555155875299761	0.14088729016786572	0.2766668933324267
75	0.024793388429752063	0.011019283746556474	0.7376033057851238	0.22314049586776857	0.28641085435658253
76	0.4483344663494221	0.012916383412644459	0.5040788579197825	0.17811012916383412	0.3610505557977768
77	0.343042071197411	0.005825242718446602	0.625242718446602	0.17022653721682846	0.25591897632409477
78	0.4327550830069017	0.0027979854504756574	0.33855623950755453	0.07013616862525646	0.16774732901068395
79	0.07903951975987995	0.3246623311655828	0.39094547273636815	0.2351175587793897	0.2884748461006156
80	0.23436678928008406	0.005780346820809249	0.7267472411981082	0.13137151865475563	0.2273070907716369
81	0.04850550603041426	0.40272679601468275	0.3930256948085999	0.30440482433141053	0.3275386898452406
82	0.2558139534883721	0.0	0.7317468902109248	0.1325040562466198	0.2706789172843309
83	0.07723761926397091	0.2383007723761926	0.5009086778736938	0.2751022262607905	0.4039023843904624
84	0.33626962849482955	0.0072769054002297965	0.5771734967445423	0.14438912294140174	0.3289586841652633
85	0.012780790085205268	0.8752904725019363	0.061580170410534485	0.10921766072811774	0.13817944728221085
86	0.13583617747440271	0.32764505119453924	0.4122866894197951	0.1228668941979522	0.2643029427882288
87	0.0	0.516164994425864	0.36845039018952064	0.10033444816053512	0.34625061499753995
88	0.0120415982484948	0.6305418719211823	0.14942528735632182	0.09469074986316366	0.30499878000487995
89	0.039799610353465076	0.5212913999443362	0.33398274422488167	0.1024213748956304	0.243435026259895
90	0.040311173974540315	0.07036775106082037	0.8479490806223478	0.14603960396039603	0.3930744277022892
91	0.0	0.9128268991282688	0.0303030303030303	0.18762972187629723	0.3239827040691837
92	0.009350057012542759	0.6458380843785634	0.17537058152793614	0.17514253135689853	0.17655129379482482
93	0.09217214503558115	0.5957302609284988	0.18671636733310748	0.16333446289393422	0.2081671673313307
94	0.017204301075268817	0.7671554252199413	0.06529814271749756	0.10127077223851415	0.17060731757072975
95	0.03506375227686703	0.837887067395264	0.05191256830601093	0.14207650273224046	0.19295522817908733
96	0.033482142857142856	0.8381696428571428	0.002976190476190476	0.08258928571428571	0.16397134411462352
97	0.023750771128932764	0.8903454657618755	0.0020049352251696483	0.08729179518815547	0.18961124155503375
98	0.0	0.9453376205787778	0.01414790996784566	0.11318327974276528	0.22849908600365595
99	0.0	0.9343814080656186	0.0	0.08099794941900205	0.1615393538425846
100	0.015979814970563496	0.9179983179142136	0.029436501261564336	0.07905803195962993	0.19067923728305086
101	0.014727540500736378	0.8412371134020618	0.029160530191458024	0.05949926362297496	0.10290758836964653
102	0.012883435582822083	0.6190184049079756	0.2435582822085889	0.06809815950920244	0.15913536345854618
103	0.0	0.8957189901207464	0.009330406147091108	0.04939626783754116	0.15611137555449778
104	0.001234350202786105	0.8211955563392698	0.00652442250044084	0.030329747839887143	0.11261554953780185
105	0.0	0.7210291734197731	0.013168557536466775	0.02025931928687196	0.052939788240847045
106	0.0	0.9101469080970276	0.007516228220020498	0.1007857874957294	0.17749929000283995
107	0.0	0.959375	0.01484375	0.090625	0.31099875600497606
108	0.009915534337128168	0.783327212633125	0.040396621373485125	0.03268453911127433	0.1105995576017696
109	0.014075214427094787	0.9511765999560146	0.010776336045744449	0.11436111722014515	0.2565709737161052
110	0.026811897779639715	0.8919145370758275	0.03225806451612903	0.11897779639715123	0.2833308666765333
111	0.091183879093199	0.8211586901763224	0.05289672544080605	0.14256926952141058	0.23013107947568204
112	0.02077783697389451	0.742141715503463	0.13425679275439534	0.06233351092168354	0.30312278750884997
113	0.021256931608133092	0.8354898336414048	0.099815157116451	0.1529574861367837	0.3776184895260419
114	0.009493670886075948	0.3969258589511753	0.0216998191681736	0.059222423146473774	0.1453314186743253
115	0.018134715025906734	0.24643782383419685	0.04112694300518135	0.06573834196891193	0.12590749637001453
116	0.024906015037593984	0.2523496240601503	0.0042293233082706765	0.03054511278195489	0.06723973104107583
117	0.0	0.6781326781326782	0.011232011232011231	0.07055107055107054	0.17522329910680354
118	0.01877773984294981	0.6858996244452032	0.015022191874359847	0.047115056333219524	0.15254738981044078
119	0.10744336569579288	0.4064724919093851	0.02588996763754045	0.07055016181229773	0.1076835692657229
120	0.0	0.9092531984528416	0.0008925914906277892	0.05563820291579887	0.1623193507225971
121	0.004827235772357724	0.6928353658536585	0.034044715447154476	0.020579268292682928	0.15560737757048973
122	0.1234494979326639	0.25812167749557	0.01831069108092144	0.0897814530419374	0.14621941512233952
123	0.024390243902439025	0.20089858793324772	0.03690629011553274	0.02567394094993581	0.17199931200275198
124	0.016832703538302986	0.16248711782892478	0.04843696324287187	0.05358983167296462	0.12617149531401872
125	0.0018224420723769847	0.2913303827128352	0.0002603488674824264	0.024342619109606875	0.09867160531357874
126	0.030044030044030043	0.1372701372701373	0.1642061642061642	0.13675213675213677	0.1784072863708545
127	0.103078677309008	0.5370581527936146	0.025085518814139108	0.04994298745724059	0.10784756860972557
128	0.016218354430379747	0.37262658227848094	0.04944620253164556	0.017405063291139236	0.12770348918604324
129	0.0	0.7243271492030312	0.0	0.07656127515024823	0.15192339230643076
130	0.09431210500729217	0.42926592124453095	0.09042294603791928	0.054934370442391835	0.12639549441802234
131	0.11185770750988143	0.015810276679841893	0.8114624505928854	0.14466403162055336	0.4707141171435314
132	0.0016083634901487738	0.6409328508242863	0.029754724567752314	0.07720144752714113	0.21125115499537997
133	0.27687338501291986	0.11718346253229975	0.5558139534883721	0.1516795865633075	0.16658733365066541
134	0.031489361702127655	0.5273758865248227	0.003687943262411348	0.042553191489361694	0.08994364022543912
135	0.027066569129480612	0.07534747622531092	0.606437454279444	0.11119239209948792	0.325998696005216
136	0.018976323119777157	0.16469359331476324	0.2682799442896936	0.06493732590529248	0.15607137571449714
137	0.03333333333333333	0.5960526315789474	0.016666666666666666	0.09736842105263155	0.190499238003048
138	0.01216640502354788	0.2800235478806907	0.018445839874411302	0.0521978021978022	0.12145951416194335
139	0.01905468943330858	0.30215293244246477	0.06186587478346945	0.04058401385795595	0.08383566465734138
140	0.0	0.5659699542782496	0.05813193990855649	0.03167864141084258	0.16030335878656482
141	0.00944	0.39616	0.0048	0.04928	0.12029951880192483
142	0.017863049950380416	0.200793913331128	0.1835924578233543	0.04002646377770426	0.08475966096135615
143	0.0	0.7486880466472303	0.015160349854227406	0.09854227405247812	0.14205943176227298
144	0.0	0.8200612557427258	0.0030627871362940273	0.10222052067381318	0.22642709429162286
145	0.003198720511795282	0.004398240703718513	0.9836065573770494	0.10195921631347457	0.2458310166759333
146	0.03372591006423983	0.002141327623126339	0.04014989293361884	0.07012847965738758	0.1269754920980316
147	0.004900459418070445	0.7451761102603369	0.021133231240428794	0.03920367534456356	0.13812344750620995
148	0.09812050856826976	0.009950248756218905	0.7703150912106137	0.12741846323935874	0.2066671733313067
149	0.00855397148676171	0.02158859470468432	0.9446028513238286	0.11975560081466398	0.22249911000356
150	0.008507018290089324	0.6284559761803488	0.030625265844321563	0.05019140791152701	0.13739145043419826
151	0.0	0.6434108527131783	0.012632787826586276	0.04249210450760838	0.09963560145759419
152	0.016126076598863844	0.09877221916804106	0.03884918453362653	0.03408466190214404	0.1448794204823181
153	0.023085460599334078	0.19001109877913427	0.05238623751387347	0.04239733629300777	0.14817940728237086
154	0.056205493387589005	0.07706002034587996	0.06052899287894201	0.033316378433367246	0.14592341630633476
155	0.0303030303030303	0.6017656883798616	0.05297065139584826	0.0789787640181341	0.12171151315394735
156	0.11277658815132048	0.12276945039257672	0.1539376635736379	0.0939804901261004	0.16060335758656963
157	0.06901408450704224	0.6591549295774648	0.06422535211267605	0.15323943661971828	0.20559517761928955
158	0.02887909936368086	0.7591776798825257	0.03768967205090553	0.14586392559960837	0.2460590157639369
159	0.010494402985074626	0.7395055970149254	0.001865671641791045	0.030550373134328363	0.10242359030563876
160	0.06888423258250392	0.004190675746464117	0.8158721843897329	0.2467260345730749	0.06590773636905452
161	0.10179153094462541	0.010586319218241042	0.7540716612377851	0.17128121606948968	0.20126719493122028
162	0.0038743004735256126	0.01721911321566939	0.9754627636676712	0.04347826086956521	0.16978732085071663
163	0.0020030045067601404	0.017526289434151226	0.9604406609914872	0.057085628442664	0.16033135867456533
164	0.0	0.005130397605814451	0.9717828131680206	0.09982898674647284	0.2281110875556498
165	0.002318989951043545	0.0012883277505797474	0.9724297861375935	0.05694408657562484	0.16817532729869084
166	0.0	0.0006485084306095979	0.9816255944660613	0.05642023346303501	0.19884720461118158
167	0.12827365045430253	0.20630678781400316	0.06146445750935329	0.10689470871191875	0.18185927256290974
168	0.12754874237237682	0.1614823634469415	0.6526268789998512	0.16609614525971128	0.127563489746041
169	0.16077340749569594	0.053635280095351616	0.6558071778572375	0.29214673553171766	0.4217063131747472
170	0.0	0.3097576948264571	0.0243614931237721	0.0320890635232482	0.09465962136151457
171	0.10228580825522118	0.6081236638710737	0.03338266732445321	0.12662391054102942	0.17789528841884633
172	0.029245283018867925	0.009669811320754718	0.9066037735849056	0.16108490566037734	0.26269094923620306
173	0.017857142857142856	0.007653061224489797	0.9279336734693876	0.11543367346938775	0.18111127555489775
174	0.021464925868554995	0.2639964593936712	0.0015490152688647934	0.07479530869661428	0.1280994876020496
175	0.0	0.27341251713111003	0.0	0.0628140703517588	0.11360754556981773
176	0.16406757634827812	0.21003898635477583	0.1585445094217024	0.11029889538661469	0.17840328638685443
177	0.0013823064770932066	0.0033570300157977884	0.9559636650868876	0.04541864139020537	0.17554329782680866
178	0.01768652165074202	0.18174425696279728	0.039438910347631626	0.047977231144541575	0.11970352118591525
179	0.040571870170015456	0.05873261205564141	0.36785162287480677	0.12403400309119013	0.2498070007719969
180	0.0873314172009728	0.031173999557815607	0.6977669688260005	0.29139951359717	0.5310698757204972
181	0.04321608040201005	0.20100502512562815	0.007035175879396984	0.07638190954773869	0.12052351790592836
182	0.05949834726813144	0.010888586428154772	0.8876142329379738	0.18782811588566983	0.35835856656573367
183	0.0	0.00925925925925926	0.9735449735449736	0.09193121693121692	0.3354226583093668
184	0.07576409814894533	0.22965992251399045	0.0185105467068446	0.08265174343521309	0.1348474606101576
185	0.10437051532941945	0.04283539899978256	0.7725592520113068	0.172428788867145	0.269750920996316
186	0.003389830508474576	0.1231638418079096	0.01271186440677966	0.03050847457627118	0.07683969264122943
187	0.07142857142857144	0.03953556731334509	0.8392122281011171	0.21987066431510874	0.3534545861816553
188	0.017699115044247787	0.027216563700116877	0.906495241275672	0.20203706795792284	0.40485438058247775
189	0.0	0.05712270803949224	0.8935119887165021	0.08533145275035263	0.2395350418598326
190	0.05729665071770335	0.014712918660287079	0.8997607655502393	0.14126794258373201	0.3932744269022924
191	0.005766458433445458	0.019942335415665542	0.955069678039404	0.06583373378183566	0.22489910040359837
192	0.0	0.31715006305170235	0.0	0.014817150063051704	0.08063567745729018
193	0.0019098548510313215	0.0030557677616501145	0.962566844919786	0.10084033613445377	0.28279086883652466
194	0.001845018450184502	0.0	0.9763837638376384	0.061992619926199276	0.18975524097903612
195	0.03712461574840387	0.3244265783873255	0.4568455899739891	0.07046583116576023	0.05541977832088672
196	0.20056764427625356	0.019489120151371806	0.7559129612109744	0.18543046357615894	0.26852692589229643
197	0.012044894607172188	0.06487818231590474	0.9044620859567478	0.1155214891869696	0.2453230187079252
198	0.0010635469290082426	0.0	0.9890986439776656	0.18319595852166976	0.3241907032371871
199	0.0038224676152049273	0.0849437247823317	0.861754087916755	0.05882352941176471	0.23127107491570034
